日期,开盘,最高,最低,收盘,成交量,成交额,outstanding_share,换手率,股票代码
2020-01-02,17.88,18.37,17.82,18.27,13358699.0,242342558.0,820335960.0,0.016284424493594064,002607
2020-01-03,18.31,18.65,18.18,18.4,13510459.0,249593321.0,820335960.0,0.016469421869547203,002607
2020-01-06,18.48,18.6,17.79,17.95,16705173.0,303732936.0,820335960.0,0.020363818989478408,002607
2020-01-07,17.97,18.1,17.82,18.04,8658526.0,155693087.0,820335960.0,0.010554853648010261,002607
2020-01-08,17.95,18.09,17.7,17.78,6200909.0,111013476.0,820335960.0,0.007558987173986619,002607
2020-01-09,18.0,18.6,17.96,18.6,13362001.0,245890246.0,820335960.0,0.016288449673716607,002607
2020-01-10,18.89,19.27,18.64,19.1,15168207.0,288262848.0,820335960.0,0.01849023782890122,002607
2020-01-13,19.05,19.07,18.46,18.71,12383565.0,231189398.0,820335960.0,0.015095723708125631,002607
2020-01-14,18.72,18.8,18.4,18.52,7592172.0,141184462.0,820335960.0,0.009254954518877851,002607
2020-01-15,18.53,18.7,18.31,18.55,7008004.0,129726209.0,820335960.0,0.008542846274835984,002607
2020-01-16,18.59,18.85,18.43,18.6,8438375.0,157600472.0,820335960.0,0.010286486770615298,002607
2020-01-17,18.74,18.79,18.31,18.38,6100428.0,112898880.0,820335960.0,0.0074364995531830645,002607
2020-01-20,18.4,18.61,17.71,18.48,12565301.0,227849697.0,820335960.0,0.015317262210472889,002607
2020-01-21,18.36,18.6,17.79,17.86,9548295.0,172445899.0,820335960.0,0.011639493409505052,002607
2020-01-22,17.93,18.13,16.82,17.65,18398821.0,321928149.0,820335960.0,0.022428397506797093,002607
2020-01-23,17.79,17.9,16.2,16.76,17457636.0,297035497.0,820335960.0,0.021281080985405054,002607
2020-02-03,15.08,15.08,15.08,15.08,7419300.0,111883044.0,820335960.0,0.009044221345605768,002607
2020-02-04,14.42,16.59,14.42,16.59,24853776.0,403199992.0,820335960.0,0.030297069995566205,002607
2020-02-05,17.1,17.45,16.5,16.75,27391096.0,462962931.0,820335960.0,0.03339009544333519,002607
2020-02-06,16.8,18.43,16.79,18.0,35308328.0,627509035.0,820335960.0,0.04304130224889812,002607
2020-02-07,18.24,18.4,17.1,17.33,27320043.0,481147493.0,820335960.0,0.0333034809299351,002607
2020-02-10,17.39,17.69,17.0,17.41,15262999.0,262660312.0,820335960.0,0.01860579048613205,002607
2020-02-11,17.45,17.79,17.0,17.6,18391131.0,319363298.0,820335960.0,0.022419023298698257,002607
2020-02-12,17.45,17.65,17.21,17.49,13231998.0,230640707.0,820335960.0,0.016129974358310466,002607
2020-02-13,17.49,17.7,17.25,17.42,13786141.0,241027758.0,820335960.0,0.016805481744333137,002607
2020-02-14,17.39,17.6,17.25,17.37,8232664.0,143457094.0,820335960.0,0.010035722437426734,002607
2020-02-17,17.5,17.85,17.37,17.79,17567353.0,309559320.0,820335960.0,0.021414827408029267,002607
2020-02-18,17.9,19.03,17.85,18.91,27531141.0,510825683.0,820335960.0,0.03356081208484387,002607
2020-02-19,18.68,20.45,18.54,19.72,24404600.0,480196531.0,820335960.0,0.029749518721573536,002607
2020-02-20,19.88,20.05,19.2,19.8,15746313.0,308775906.0,820335960.0,0.01919495641761212,002607
2020-02-21,19.84,19.99,19.5,19.76,10290192.0,203669566.0,820335960.0,0.012543875316644658,002607
2020-02-24,19.74,20.24,19.52,19.69,12334737.0,244101629.0,820335960.0,0.01503620175324266,002607
2020-02-25,19.3,19.81,19.1,19.64,12801201.0,249635334.0,820335960.0,0.015604827319772743,002607
2020-02-26,20.11,21.25,20.0,20.21,22392902.0,459945844.0,820335960.0,0.02729723319699407,002607
2020-02-27,20.8,20.8,19.87,20.29,16367750.0,333027113.0,820335960.0,0.019952496048082545,002607
2020-02-28,19.99,21.2,19.83,21.0,21879695.0,451683280.0,820335960.0,0.026671627317178682,002607
2020-03-02,21.0,22.03,20.7,21.89,20060302.0,433131413.0,820335960.0,0.024453764040771785,002607
2020-03-03,22.03,22.73,21.61,22.38,19037071.0,420656500.0,820335960.0,0.023206432398745508,002607
2020-03-04,22.08,23.08,22.05,22.33,17106393.0,385380693.0,820335960.0,0.020852911287711925,002607
2020-03-05,22.41,22.65,22.06,22.55,9634674.0,215676392.0,820335960.0,0.011744790512413963,002607
2020-03-06,22.22,23.15,22.13,22.58,7359982.0,165907486.0,820335960.0,0.008971911946905265,002607
2020-03-09,22.31,22.32,21.25,21.4,16811956.0,365240387.0,820335960.0,0.020493988828674536,002607
2020-03-10,21.0,23.17,21.0,22.71,29540133.0,667342183.0,820335960.0,0.036009798960903776,002607
2020-03-11,22.84,23.15,22.33,22.5,13787630.0,312739277.0,820335960.0,0.01680729685432783,002607
2020-03-12,22.0,22.4,21.6,22.06,9238545.0,202885326.0,820335960.0,0.01126190420812468,002607
2020-03-13,21.35,22.75,21.02,22.54,18526265.0,409996688.0,820335960.0,0.0225837533685589,002607
2020-03-16,22.7,23.08,21.77,21.77,17141112.0,383453411.0,820335960.0,0.02089523419161096,002607
2020-03-17,21.75,22.42,21.2,22.13,12560749.0,274593052.0,820335960.0,0.015311713264404501,002607
2020-03-18,22.34,23.58,22.04,22.5,20470178.0,470679222.0,820335960.0,0.02495340811342709,002607
2020-03-19,22.78,23.19,21.7,23.14,16520722.0,371487647.0,820335960.0,0.020138970867496775,002607
2020-03-20,23.02,24.47,22.9,24.02,18988469.0,454098448.0,820335960.0,0.023147185940745545,002607
2020-03-23,23.66,24.47,23.4,23.51,16997728.0,404735624.0,820335960.0,0.020720447266507735,002607
2020-03-24,23.66,23.96,21.9,22.5,22263719.0,505859471.0,820335960.0,0.027139757472048404,002607
2020-03-25,22.5,23.63,22.5,23.26,12502699.0,289908565.0,820335960.0,0.015240949573879463,002607
2020-03-26,22.8,23.6,22.65,23.27,7687169.0,178670147.0,820335960.0,0.009370757073723795,002607
2020-03-27,23.48,23.85,22.87,23.08,6765918.0,156880286.0,820335960.0,0.008247740352623333,002607
2020-03-30,22.15,22.98,21.86,22.0,11031339.0,244439105.0,820335960.0,0.013447342964216758,002607
2020-03-31,22.21,22.92,22.02,22.77,12886311.0,290047681.0,820335960.0,0.015708577495493432,002607
2020-04-01,22.77,22.8,22.0,22.1,8870076.0,197718538.0,820335960.0,0.010812735796685055,002607
2020-04-02,22.0,22.26,20.52,21.52,26488735.0,564049793.0,820335960.0,0.03229010587320834,002607
2020-04-03,21.58,22.48,21.58,21.89,13106812.0,289421595.0,820335960.0,0.01597737102735323,002607
2020-04-07,22.05,22.87,21.96,22.7,12012088.0,269718710.0,820335960.0,0.014642888506313925,002607
2020-04-08,22.36,22.65,21.91,22.06,11980471.0,265444161.0,820335960.0,0.014604346979986102,002607
2020-04-09,22.35,23.2,22.06,23.01,9793870.0,223290408.0,820335960.0,0.011938852467225746,002607
2020-04-10,23.11,24.02,22.82,23.22,11116764.0,259982401.0,820335960.0,0.0135514771289558,002607
2020-04-13,23.28,24.17,23.0,24.0,14252944.0,339639220.0,820335960.0,0.017374520556187736,002607
2020-04-14,24.07,24.09,23.22,23.71,13712899.0,322547852.0,820335960.0,0.01671619881200868,002607
2020-04-15,23.71,24.15,23.4,23.5,7856565.0,186402990.0,820335960.0,0.009577252958653672,002607
2020-04-16,23.25,24.25,23.06,23.98,9842270.0,233974067.0,820335960.0,0.01199785268464886,002607
2020-04-17,23.99,24.24,23.56,23.7,7864500.0,187698032.0,820335960.0,0.009586925824877895,002607
2020-04-20,23.56,23.9,23.3,23.69,8398979.0,197925776.0,820335960.0,0.010238462544053292,002607
2020-04-21,23.7,24.32,23.32,24.17,8612087.0,205577479.0,820335960.0,0.010498243914602988,002607
2020-04-22,24.16,24.8,23.82,24.65,10761891.0,261542891.0,820335960.0,0.013118882414955941,002607
2020-04-23,24.5,24.75,24.2,24.27,6548708.0,159811165.0,820335960.0,0.007982958591745753,002607
2020-04-24,24.24,24.5,23.99,24.03,5482228.0,132854237.0,820335960.0,0.006682905867006001,002607
2020-04-27,24.31,24.39,23.81,24.02,6510427.0,156826502.0,820335960.0,0.007936293564407441,002607
2020-04-28,24.2,24.7,23.55,24.36,8740531.0,211893619.0,820335960.0,0.010654818789121471,002607
2020-04-29,24.7,25.44,23.9,24.1,12524002.0,307649880.0,820335960.0,0.01526691820263493,002607
2020-04-30,24.31,25.88,24.25,25.79,12365865.0,312625119.0,820335960.0,0.015074147182332468,002607
2020-05-06,25.4,25.81,24.72,25.81,14998092.0,378450645.0,820335960.0,0.018282865473799297,002607
2020-05-07,25.41,25.79,25.2,25.55,7673495.0,195606942.0,820335960.0,0.009354088293289008,002607
2020-05-08,25.75,26.72,25.7,26.12,10743538.0,282089998.0,820335960.0,0.013096509873832667,002607
2020-05-11,26.48,27.15,26.19,26.28,9665355.0,256741294.0,820335960.0,0.011782191042801538,002607
2020-05-12,26.58,27.45,26.3,27.16,12649357.0,341871665.0,820335960.0,0.015419727546748042,002607
2020-05-13,27.4,28.23,27.0,28.21,11548422.0,319763572.0,820335960.0,0.014077673737477021,002607
2020-05-14,27.9,29.25,27.88,28.73,12776245.0,367301141.0,820335960.0,0.015574405637417138,002607
2020-05-15,28.73,29.02,27.91,28.25,9875124.0,279604436.0,820335960.0,0.012037902129756691,002607
2020-05-18,28.25,28.61,27.83,28.27,9432853.0,265422264.0,820335960.0,0.01149876813884887,002607
2020-05-19,28.3,28.86,28.21,28.67,7452751.0,212680524.0,820335960.0,0.009084998541329336,002607
2020-05-20,28.55,28.64,27.43,27.86,10057268.0,280748913.0,820335960.0,0.012259937989308673,002607
2020-05-21,27.61,28.15,27.5,27.62,8184321.0,227015228.0,820335960.0,0.00997679170373075,002607
2020-05-22,27.54,27.72,26.0,26.84,11538927.0,311606477.0,820335960.0,0.014066099211352384,002607
2020-05-25,26.8,27.32,26.05,27.02,13159861.0,353272021.0,820335960.0,0.016042038435082135,002607
2020-05-26,27.6,28.12,27.1,27.84,8526878.0,236576410.0,820335960.0,0.010394373056619388,002607
2020-05-27,27.9,28.33,27.45,27.61,6252145.0,174062931.0,820335960.0,0.007621444511587667,002607
2020-05-28,27.87,28.81,27.61,28.6,9810307.0,276574619.0,820335960.0,0.011958889379907228,002607
2020-05-29,28.8,30.47,28.32,29.4,17072441.0,503347214.0,820335960.0,0.020811523366597265,002607
2020-06-01,29.86,30.45,28.91,29.67,11516103.0,340249465.0,820335960.0,0.014038276464194012,002607
2020-06-02,29.38,29.49,27.75,28.72,15755718.0,446153879.0,820335960.0,0.019206421232588658,002607
2020-06-03,28.4,28.71,28.05,28.27,10436459.0,295455996.0,820335960.0,0.012722176655525377,002607
2020-06-04,28.15,28.67,27.78,28.45,7810547.0,221731341.0,820335960.0,0.009521156429616958,002607
2020-06-05,28.38,28.79,28.32,28.37,6006030.0,171325234.0,820335960.0,0.0073214271869783696,002607
2020-06-08,28.7,28.7,26.75,26.84,17955257.0,488187079.0,820335960.0,0.02188768733239489,002607
2020-06-09,26.96,28.11,26.8,27.9,11901284.0,328678243.0,820335960.0,0.014507817016823205,002607
2020-06-10,27.74,28.38,27.4,28.13,7108111.0,199495695.0,820335960.0,0.00866487798486854,002607
2020-06-11,28.3,28.47,27.88,27.92,6091259.0,171392421.0,820335960.0,0.007425322425217103,002607
2020-06-12,27.3,29.3,27.0,28.87,11464035.0,327807366.0,820335960.0,0.013974804907979409,002607
2020-06-15,28.9,29.25,27.94,28.51,8485396.0,241739909.0,820335960.0,0.010343805969446956,002607
2020-06-16,28.61,29.65,28.08,29.54,10475766.0,305739544.0,820335960.0,0.012770092389952038,002607
2020-06-17,29.44,29.45,28.13,28.59,15271857.0,436949750.0,820335960.0,0.018616588501130682,002607
2020-06-18,28.97,28.97,28.21,28.61,6695658.0,191180033.0,820335960.0,0.008162092516339281,002607
2020-06-19,28.65,29.64,28.4,29.01,13504864.0,394178230.0,820335960.0,0.016462601493173603,002607
2020-06-22,29.12,29.28,27.68,28.1,15871975.0,448928392.0,820335960.0,0.01934813999864153,002607
2020-06-23,28.25,29.0,28.0,28.84,11151022.0,318433213.0,820335960.0,0.013593238067974004,002607
2020-06-24,28.62,29.34,27.7,27.87,13754136.0,386330818.0,820335960.0,0.016766467241055724,002607
2020-06-29,27.75,28.09,27.12,27.88,9549266.0,264762875.0,820335960.0,0.011640677070891784,002607
2020-06-30,27.88,28.29,27.36,27.75,12868940.0,355825342.0,783990960.0,0.01641465355671958,002607
2020-07-01,27.81,27.98,27.33,27.75,10925352.0,301828443.0,783990960.0,0.013935558644706822,002607
2020-07-02,27.85,28.49,27.59,27.8,17738996.0,496677611.0,783990960.0,0.022626531305922203,002607
2020-07-03,27.8,27.88,26.97,27.65,16898517.0,461474536.0,783990960.0,0.021554479403691082,002607
2020-07-06,27.65,27.77,27.1,27.53,21069746.0,575814357.0,783990960.0,0.026874985905449726,002607
2020-07-07,27.5,30.28,27.22,30.28,33949053.0,975442871.0,783990960.0,0.043302862828928534,002607
2020-07-08,29.51,29.92,28.23,29.28,29242141.0,842926633.0,783990960.0,0.037299079315914564,002607
2020-07-09,28.69,29.77,28.45,29.2,22879257.0,660498059.0,783990960.0,0.029183062263881204,002607
2020-07-10,29.12,30.22,28.68,29.71,21716747.0,644615424.0,783990960.0,0.02770025179882176,002607
2020-07-13,30.0,32.2,29.71,31.44,24309608.0,753943360.0,783990960.0,0.03100751059680586,002607
2020-07-14,31.21,31.84,30.2,31.56,16943603.0,523683531.0,783990960.0,0.0216119877198584,002607
2020-07-15,30.4,33.0,29.65,31.98,23841408.0,753256680.0,783990960.0,0.030410309833164402,002607
2020-07-16,31.98,32.68,30.73,31.16,15206190.0,480849092.0,783990960.0,0.01939587415650813,002607
2020-07-17,30.8,32.27,30.36,31.95,11209360.0,354116315.0,783990960.0,0.014297817923818918,002607
2020-07-20,32.24,33.2,31.47,31.8,10628587.0,341651884.0,783990960.0,0.013557027494296619,002607
2020-07-21,31.72,33.92,31.3,33.41,13083471.0,428868217.0,783990960.0,0.016688293191543944,002607
2020-07-22,33.4,34.15,33.06,33.3,8904697.0,299073156.0,783990960.0,0.01135816285432679,002607
2020-07-23,33.2,33.9,32.61,33.84,10828782.0,360081438.0,783990960.0,0.013812381203987352,002607
2020-07-24,33.69,33.69,31.3,31.45,11692530.0,376900251.0,783990960.0,0.014914113295387998,002607
2020-07-27,31.55,32.4,30.9,31.2,7097217.0,224079227.0,783990960.0,0.009052677086990901,002607
2020-07-28,31.5,31.82,30.86,31.24,8232308.0,256155235.0,783990960.0,0.010500513934497408,002607
2020-07-29,31.49,33.0,31.25,32.86,10085753.0,325232410.0,783990960.0,0.01286462920439797,002607
2020-07-30,32.95,33.44,32.09,32.28,9638341.0,315285075.0,783990960.0,0.0122939440526202,002607
2020-07-31,32.28,32.84,31.43,31.96,8254503.0,264430678.0,783990960.0,0.010528824209911808,002607
2020-08-03,32.0,32.19,31.58,31.99,9994873.0,318597030.0,783990960.0,0.012748709500425873,002607
2020-08-04,31.99,33.1,31.92,32.45,10047071.0,327816618.0,783990960.0,0.012815289349764952,002607
2020-08-05,32.41,33.0,32.0,32.43,7693485.0,250884647.0,783990960.0,0.009813231775019447,002607
2020-08-06,32.79,33.95,32.01,33.3,14931696.0,494486082.0,783990960.0,0.019045750221405613,002607
2020-08-07,33.79,34.96,33.31,34.82,14879971.0,512361062.0,783990960.0,0.018979773695349752,002607
2020-08-10,34.5,38.0,34.23,37.03,15935391.0,580157028.0,783990960.0,0.020325988197619015,002607
2020-08-11,37.32,38.98,36.8,38.0,12852179.0,487192627.0,783990960.0,0.01639327448367517,002607
2020-08-12,37.95,38.77,34.8,36.19,17438138.0,633116574.0,783990960.0,0.022242779432048554,002607
2020-08-13,36.73,36.82,35.5,35.77,10541709.0,379606573.0,783990960.0,0.013446212441021003,002607
2020-08-14,35.64,37.33,35.61,36.6,8947256.0,324802311.0,783990960.0,0.011412447919042331,002607
2020-08-17,36.61,37.29,36.13,36.7,8859012.0,324854069.0,783990960.0,0.011299890498737383,002607
2020-08-18,36.7,37.17,36.45,37.08,6443875.0,237301802.0,783990960.0,0.008219323090154,002607
2020-08-19,37.08,37.55,35.47,35.48,9328302.0,339842202.0,783990960.0,0.011898481584532557,002607
2020-08-20,35.48,35.77,34.65,34.89,9580697.0,335647778.0,783990960.0,0.012220417694612193,002607
2020-08-21,35.2,36.66,35.1,35.7,6525019.0,233363192.0,783990960.0,0.008322824283586126,002607
2020-08-24,36.0,36.36,35.24,35.86,5765710.0,206916052.0,783990960.0,0.007354306738434841,002607
2020-08-25,35.64,36.55,35.32,36.08,5636770.0,202984018.0,783990960.0,0.0071898405563247825,002607
2020-08-26,36.21,36.27,34.34,34.84,7950912.0,278908094.0,783990960.0,0.01014158632645458,002607
2020-08-27,34.58,35.19,33.58,35.05,7941730.0,273496118.0,783990960.0,0.010129874456715674,002607
2020-08-28,34.84,36.42,34.58,36.32,6487155.0,232001959.0,783990960.0,0.00827452780833085,002607
2020-08-31,36.31,36.31,34.3,35.71,14537067.0,508556716.0,783990960.0,0.018542391101040247,002607
2020-09-01,35.15,35.63,34.2,34.71,11012049.0,382381478.0,783990960.0,0.014046142827973425,002607
2020-09-02,34.95,35.86,34.37,35.7,8977031.0,316905972.0,783990960.0,0.011450426673287151,002607
2020-09-03,36.0,37.84,35.72,37.46,13737396.0,510595883.0,783990960.0,0.017522390819404345,002607
2020-09-04,36.6,37.49,35.25,37.1,10557285.0,382896781.0,783990960.0,0.013466080017045095,002607
2020-09-07,36.83,37.98,34.9,35.5,9630960.0,348808319.0,783990960.0,0.0122845294032472,002607
2020-09-08,35.4,35.4,33.2,34.08,10694625.0,362144692.0,783990960.0,0.013641260608413138,002607
2020-09-09,33.89,33.89,32.28,33.04,8218790.0,269846758.0,783990960.0,0.010483271388741524,002607
2020-09-10,33.2,34.4,33.04,33.31,5987585.0,201587348.0,783990960.0,0.007637313828210468,002607
2020-09-11,33.55,33.85,33.0,33.56,4970742.0,166351013.0,783990960.0,0.0063403052504585,002607
2020-09-14,33.66,34.1,32.6,33.25,4925860.0,163736402.0,783990960.0,0.0062830571413731605,002607
