日期,开盘,最高,最低,收盘,成交量,成交额,outstanding_share,换手率,股票代码
2020-01-02,7.43,7.51,7.31,7.43,10077909.0,74708158.0,743876333.0,0.013547828520577492,002043
2020-01-03,7.47,7.47,7.23,7.26,10571477.0,77166673.0,743876333.0,0.014211336657755988,002043
2020-01-06,7.21,7.8,7.16,7.62,25570147.0,192446269.0,743876333.0,0.03437419079711466,002043
2020-01-07,7.83,7.83,7.52,7.75,19243240.0,147774383.0,743876333.0,0.025868869792366415,002043
2020-01-08,7.77,8.45,7.68,8.27,36947896.0,302315940.0,743876333.0,0.04966940654099288,002043
2020-01-09,8.3,8.72,8.19,8.49,30843044.0,261413541.0,743876333.0,0.04146259617591571,002043
2020-01-10,8.52,8.54,8.27,8.34,13700477.0,114728693.0,743876333.0,0.018417680993757332,002043
2020-01-13,8.3,8.45,8.21,8.33,10768901.0,89641266.0,743876333.0,0.014476735610837076,002043
2020-01-14,8.35,8.38,8.18,8.2,11369909.0,93899474.0,743876333.0,0.01528467635762247,002043
2020-01-15,8.19,8.31,8.01,8.15,12472357.0,101621536.0,743876333.0,0.016766707645745196,002043
2020-01-16,8.14,8.25,8.03,8.1,10667900.0,86776352.0,743876333.0,0.014340959009916504,002043
2020-01-17,8.12,8.19,7.98,8.06,8574097.0,69273414.0,743876333.0,0.011526239805776963,002043
2020-01-20,8.08,8.19,7.99,8.06,10762306.0,86794605.0,743876333.0,0.014467869889873213,002043
2020-01-21,8.11,8.12,7.7,7.96,21551237.0,169577791.0,743876333.0,0.028971532019422375,002043
2020-01-22,7.92,8.06,7.75,7.94,14991544.0,118931434.0,743876333.0,0.020153274590065495,002043
2020-01-23,7.76,7.95,7.67,7.77,12399031.0,96855598.0,743876333.0,0.016668134809445536,002043
2020-02-03,6.99,6.99,6.99,6.99,3487000.0,24374130.0,743876333.0,0.004687607126761486,002043
2020-02-04,6.33,7.06,6.33,6.96,16604397.0,113470441.0,743876333.0,0.02232144815393663,002043
2020-02-05,7.05,7.22,6.95,7.08,9896136.0,70268581.0,743876333.0,0.013303469355033237,002043
2020-02-06,7.14,7.14,6.83,7.08,17246150.0,120031615.0,743876333.0,0.023184162790134095,002043
2020-02-07,6.97,7.1,6.89,7.04,11117534.0,77787800.0,743876333.0,0.014945406254778642,002043
2020-02-10,7.0,7.24,6.9,7.2,11759980.0,83482390.0,743876333.0,0.015809052497439788,002043
2020-02-11,7.23,7.68,7.18,7.5,15605724.0,116056643.0,743876333.0,0.02097892258120813,002043
2020-02-12,7.44,7.58,7.33,7.43,10313825.0,76384949.0,743876333.0,0.013864972633831596,002043
2020-02-13,7.39,7.42,7.05,7.07,18037582.0,129566463.0,743876333.0,0.0242480923237008,002043
2020-02-14,7.07,7.22,6.98,7.2,13982861.0,99452854.0,743876333.0,0.018797292479528313,002043
2020-02-17,7.13,7.42,7.11,7.35,10911274.0,79489993.0,743876333.0,0.014668128983208288,002043
2020-02-18,7.32,7.45,7.23,7.41,11048551.0,81271359.0,743876333.0,0.01485267175451326,002043
2020-02-19,7.45,7.45,7.22,7.23,10663652.0,78091983.0,743876333.0,0.01433524838328201,002043
2020-02-20,7.24,7.36,7.05,7.27,11689655.0,84328993.0,743876333.0,0.015714513933863788,002043
2020-02-21,7.3,7.61,7.27,7.59,16706770.0,124680336.0,743876333.0,0.02245906914745196,002043
2020-02-24,7.6,7.63,7.36,7.52,16192658.0,121260395.0,743876333.0,0.021767943516493082,002043
2020-02-25,7.47,7.47,7.02,7.26,23434014.0,168769137.0,743876333.0,0.03150256697305088,002043
2020-02-26,7.05,7.46,7.05,7.26,15061150.0,110163367.0,743876333.0,0.02024684659513156,002043
2020-02-27,7.31,7.38,7.17,7.21,12623800.0,91765179.0,743876333.0,0.01697029390502198,002043
2020-02-28,7.05,7.19,6.85,6.91,14660951.0,102684254.0,743876333.0,0.019708855288987935,002043
2020-03-02,7.17,7.6,7.13,7.6,37407384.0,281124657.0,743876333.0,0.050287100611386165,002043
2020-03-03,7.68,8.25,7.6,7.86,40995939.0,325605266.0,743876333.0,0.055111229086515376,002043
2020-03-04,7.9,8.33,7.8,8.2,28324103.0,229819165.0,743876333.0,0.038076359931725375,002043
2020-03-05,8.32,8.45,7.96,8.37,28864136.0,238640597.0,743876333.0,0.03880233140849233,002043
2020-03-06,8.32,8.32,8.1,8.19,16574338.0,135526559.0,743876333.0,0.022281039555535908,002043
2020-03-09,7.92,8.16,7.85,8.0,26868893.0,214224414.0,743876333.0,0.036120107345853684,002043
2020-03-10,7.94,8.18,7.71,8.13,16102015.0,128666154.0,743876333.0,0.02164609127307724,002043
2020-03-11,8.2,8.75,8.07,8.51,30345513.0,258809706.0,743876333.0,0.040793760540302065,002043
2020-03-12,8.44,8.92,8.33,8.57,31396396.0,272837835.0,743876333.0,0.0422064725105322,002043
2020-03-13,8.29,8.53,8.03,8.22,19069496.0,158441314.0,743876333.0,0.025635304087568006,002043
2020-03-16,8.26,8.53,7.8,7.94,17774399.0,145672659.0,743876333.0,0.02389429292409011,002043
2020-03-17,8.0,8.08,7.56,7.59,17859307.0,137495145.0,743876333.0,0.02400843555268749,002043
2020-03-18,7.68,8.0,7.58,7.59,14787388.0,115347398.0,743876333.0,0.019878825745622962,002043
2020-03-19,7.54,7.7,7.15,7.3,22475900.0,164215887.0,743876333.0,0.030214565248172776,002043
2020-03-20,7.37,7.84,7.21,7.76,21017902.0,156190980.0,743876333.0,0.02825456472749483,002043
2020-03-23,7.51,7.54,7.19,7.29,13925060.0,102007678.0,743876333.0,0.018719590047772093,002043
2020-03-24,7.42,7.64,7.34,7.46,11554190.0,86171343.0,743876333.0,0.015532407051320989,002043
2020-03-25,7.62,7.93,7.54,7.83,17115615.0,132007509.0,743876333.0,0.023008683353285285,002043
2020-03-26,7.79,8.04,7.69,7.91,12796950.0,100589338.0,743876333.0,0.017203061089994375,002043
2020-03-27,7.97,8.28,7.7,8.12,16031100.0,127854959.0,743876333.0,0.02155075956691312,002043
2020-03-30,7.99,7.99,7.6,7.68,12264709.0,94514574.0,743876333.0,0.016487564472628544,002043
2020-03-31,7.72,7.77,7.4,7.47,8998200.0,67998695.0,743876333.0,0.012096365485524863,002043
2020-04-01,7.44,7.69,7.35,7.52,8000045.0,60485089.0,743876333.0,0.01075453626510255,002043
2020-04-02,7.52,7.78,7.46,7.77,7573875.0,58016695.0,743876333.0,0.010181631897677271,002043
2020-04-03,7.77,7.89,7.66,7.7,7936633.0,61622961.0,743876333.0,0.01066929091290232,002043
2020-04-07,7.81,7.94,7.71,7.88,11607742.0,90996080.0,743876333.0,0.015604397512133243,002043
2020-04-08,7.79,8.05,7.76,7.96,9198319.0,72865445.0,743876333.0,0.012365387352631369,002043
2020-04-09,7.98,8.11,7.92,7.95,6687925.0,53471778.0,743876333.0,0.008990640921493062,002043
2020-04-10,7.99,8.05,7.72,7.78,7690321.0,60283903.0,743876333.0,0.010338171358383571,002043
2020-04-13,7.74,8.1,7.62,8.1,10605894.0,84468274.0,743876333.0,0.014257603756833059,002043
2020-04-14,7.88,8.07,7.81,7.98,17938274.0,143081972.0,743876333.0,0.024114591638715304,002043
2020-04-15,7.95,7.98,7.62,7.66,14422465.0,111717044.0,743876333.0,0.01938825630039234,002043
2020-04-16,7.53,7.58,7.3,7.4,12857619.0,94918097.0,743876333.0,0.017284619001314564,002043
2020-04-17,7.36,7.56,7.35,7.45,6549578.0,48813351.0,743876333.0,0.008804659739053696,002043
2020-04-20,7.46,7.94,7.46,7.94,17199764.0,133472756.0,743876333.0,0.023121805650993872,002043
2020-04-21,8.0,8.24,7.9,8.17,23090126.0,187442347.0,743876333.0,0.031040275077551097,002043
2020-04-22,8.11,8.38,8.08,8.29,15180335.0,125601585.0,743876333.0,0.020407068119480017,002043
2020-04-23,8.3,8.47,8.22,8.35,12149558.0,101444908.0,743876333.0,0.016332765892687704,002043
2020-04-24,8.26,8.43,8.11,8.27,12779605.0,105959431.0,743876333.0,0.017179744042212994,002043
2020-04-27,8.27,8.34,8.14,8.16,7519745.0,61894813.0,743876333.0,0.01010886442599055,002043
2020-04-28,8.23,8.23,7.8,7.85,10401071.0,82858747.0,743876333.0,0.013982258257973104,002043
2020-04-29,7.77,7.89,7.56,7.57,10525222.0,80536472.0,743876333.0,0.014149155623156518,002043
2020-04-30,7.65,7.68,7.45,7.48,13274072.0,100029746.0,743876333.0,0.017844460713606278,002043
2020-05-06,7.47,7.52,7.4,7.51,19024345.0,141532129.0,743876333.0,0.025574607170624958,002043
2020-05-07,7.51,7.67,7.38,7.4,19779031.0,148518312.0,743876333.0,0.026589138708355706,002043
