日期,开盘,最高,最低,收盘,成交量,成交额,outstanding_share,换手率,股票代码
2020-01-02,5.57,5.65,5.54,5.61,11832216.0,66184466.0,1079832057.0,0.010957459470940675,000601
2020-01-03,5.62,5.69,5.6,5.64,10091675.0,56853698.0,1079832057.0,0.009345596784778542,000601
2020-01-06,5.63,5.69,5.55,5.66,11617107.0,65320267.0,1079832057.0,0.010758253493857887,000601
2020-01-07,5.64,5.77,5.62,5.74,13800164.0,78942850.0,1079832057.0,0.012779916942213913,000601
2020-01-08,5.76,5.83,5.72,5.75,14468171.0,83536503.0,1079832057.0,0.013398538139528487,000601
2020-01-09,5.81,5.86,5.76,5.79,10128567.0,58752680.0,1079832057.0,0.00937976135672364,000601
2020-01-10,5.79,5.81,5.71,5.76,6629535.0,38097301.0,1079832057.0,0.006139413029113285,000601
2020-01-13,5.72,5.73,5.64,5.72,8527312.0,48518489.0,1079832057.0,0.00789688724716199,000601
2020-01-14,5.72,5.92,5.7,5.89,19868387.0,115501214.0,1079832057.0,0.01839951580544714,000601
2020-01-15,5.84,6.38,5.82,6.18,27571232.0,167994172.0,1079832057.0,0.025532888953675507,000601
2020-01-16,6.25,6.33,6.11,6.28,19769777.0,123381286.0,1079832057.0,0.01830819604941586,000601
2020-01-17,6.27,6.46,6.22,6.33,20351439.0,129182635.0,1079832057.0,0.018846855738419703,000601
2020-01-20,6.6,6.62,6.29,6.33,20923600.0,134049149.0,1079832057.0,0.01937671683699607,000601
2020-01-21,6.28,6.4,6.17,6.35,12808199.0,80707321.0,1079832057.0,0.011861287981747702,000601
2020-01-22,6.34,6.54,6.23,6.39,15039177.0,96263179.0,1079832057.0,0.013927329627332966,000601
2020-01-23,6.35,6.52,6.23,6.35,22002873.0,140149647.0,1079832057.0,0.020376199111117887,000601
2020-02-03,5.72,5.84,5.72,5.72,13634000.0,78121171.0,1079832057.0,0.012626037457971116,000601
2020-02-04,5.15,5.75,5.15,5.49,19741621.0,108070004.0,1079832057.0,0.018282121624399968,000601
2020-02-05,5.52,5.66,5.43,5.49,16041562.0,88683253.0,1079832057.0,0.014855608236494502,000601
2020-02-06,5.49,5.61,5.46,5.55,12659507.0,69936388.0,1079832057.0,0.011723588791363322,000601
2020-02-07,5.54,5.54,5.41,5.49,11885007.0,65101029.0,1079832057.0,0.011006347628740568,000601
2020-02-10,5.44,5.55,5.41,5.53,11631693.0,64033019.0,1079832057.0,0.010771761149891477,000601
2020-02-11,5.54,5.68,5.52,5.59,17218463.0,96310471.0,1079832057.0,0.015945500865974013,000601
2020-02-12,5.56,5.6,5.53,5.6,11246546.0,62715181.0,1079832057.0,0.01041508809364788,000601
