日期,开盘,最高,最低,收盘,成交量,成交额,outstanding_share,换手率,股票代码
2020-01-02,8.53,8.72,8.53,8.7,2628316.0,22716300.0,315618676.0,0.008327504675293676,002403
2020-01-03,8.7,8.79,8.65,8.79,2563590.0,22366760.0,315618676.0,0.008122428091042369,002403
2020-01-06,8.73,8.86,8.68,8.76,2165889.0,19019125.0,315618676.0,0.006862360071493361,002403
2020-01-07,8.76,8.89,8.75,8.88,2278443.0,20096415.0,315618676.0,0.007218973949437643,002403
2020-01-08,8.85,8.85,8.69,8.71,1963849.0,17210568.0,315618676.0,0.006222220512705021,002403
2020-01-09,8.73,8.88,8.73,8.88,2480111.0,21863294.0,315618676.0,0.007857934870748904,002403
2020-01-10,9.0,9.5,8.97,9.08,6956638.0,63882570.0,315618676.0,0.022041274895912687,002403
2020-01-13,9.22,9.22,8.95,9.15,3895476.0,35249405.0,315618676.0,0.012342349474908766,002403
2020-01-14,9.1,9.12,9.0,9.03,2339311.0,21218952.0,315618676.0,0.007411826922434717,002403
2020-01-15,9.03,9.04,8.9,8.98,1764791.0,15810988.0,315618676.0,0.00559152906401521,002403
2020-01-16,8.98,9.07,8.94,8.96,1558123.0,14034112.0,315618676.0,0.0049367262411302935,002403
2020-01-17,9.02,9.03,8.89,8.97,1063252.0,9535896.0,315618676.0,0.0033687867063988317,002403
2020-01-20,8.8,8.95,8.8,8.92,2052662.0,18208629.0,315618676.0,0.006503613873597265,002403
2020-01-21,8.88,9.2,8.88,9.07,2911516.0,26413894.0,315618676.0,0.00922478998042562,002403
2020-01-22,9.07,9.23,8.92,9.15,3244241.0,29639248.0,315618676.0,0.010278989320644638,002403
2020-01-23,9.06,9.11,8.73,8.75,2999598.0,26755331.0,315618676.0,0.009503867255307795,002403
2020-02-03,7.88,7.92,7.88,7.88,1122100.0,8843017.0,315618676.0,0.0035552395511601474,002403
2020-02-04,7.5,7.79,7.5,7.77,3842808.0,29463562.0,315618676.0,0.012175477220492491,002403
