日期,开盘,最高,最低,收盘,成交量,成交额,outstanding_share,换手率,股票代码
2021-07-26,5.81,6.97,5.81,6.97,716262.0,4964745.0,112268882.0,0.006379880045478675,605167
2021-07-27,7.67,7.67,7.67,7.67,299660.0,2298392.0,112268882.0,0.0026691278532550095,605167
2021-07-28,8.44,8.44,8.44,8.44,319580.0,2697255.0,112268882.0,0.002846559031379684,605167
2021-07-29,9.28,9.28,9.28,9.28,650828.0,6039684.0,112268882.0,0.005797047128339623,605167
2021-07-30,10.21,10.21,10.21,10.21,2860487.0,29205572.0,112268882.0,0.025478894499011757,605167
2021-08-02,11.23,11.23,11.23,11.23,6803668.0,76405192.0,112268882.0,0.06060154763098113,605167
2021-08-03,11.38,11.5,10.11,10.11,64981377.0,696886308.0,112268882.0,0.5788013191402405,605167
2021-08-04,9.1,9.35,9.1,9.1,15898963.0,145126040.0,112268882.0,0.141615046990492,605167
2021-08-05,8.63,9.7,8.4,9.48,50096925.0,445253444.0,112268882.0,0.44622271200669833,605167
2021-08-06,8.98,9.27,8.71,8.77,31375898.0,280412356.0,112268882.0,0.2794710113885342,605167
2021-08-09,8.87,9.1,8.71,8.89,21118373.0,188210795.0,112268882.0,0.1881053113185896,605167
2021-08-10,8.9,9.59,8.75,9.33,33683937.0,313009742.0,112268882.0,0.3000291478808883,605167
2021-08-11,9.6,10.26,9.49,10.1,44868091.0,448386360.0,112268882.0,0.39964850634212246,605167
2021-08-12,9.7,9.79,9.2,9.4,36306783.0,342517562.0,112268882.0,0.3233913293979359,605167
2021-08-13,9.3,10.34,9.22,10.34,29671324.0,295722138.0,112268882.0,0.26428805089552776,605167
2021-08-16,11.37,11.37,11.37,11.37,3237025.0,36804974.0,112268882.0,0.028832789124950936,605167
2021-08-17,12.51,12.51,10.68,10.92,27962368.0,326349284.0,112268882.0,0.24906605910620896,605167
2021-08-18,10.78,11.45,10.72,11.24,53567468.0,595692421.0,112268882.0,0.4771354897789042,605167
2021-08-19,10.77,11.14,10.12,10.12,41418335.0,427547912.0,112268882.0,0.3689208822797398,605167
