日期,开盘,最高,最低,收盘,成交量,成交额,outstanding_share,换手率,股票代码
2020-01-02,11.11,11.2,11.01,11.19,7203202.0,80193473.0,234368069.0,0.030734570757588994,300490
2020-01-03,11.14,11.43,11.03,11.15,8195436.0,91856576.0,234368069.0,0.034968227689754106,300490
2020-01-06,11.09,11.36,10.96,11.36,8910221.0,100082046.0,234368069.0,0.03801806721375513,300490
2020-01-07,11.41,11.56,11.22,11.42,8564895.0,97233393.0,234368069.0,0.03654463270762367,300490
2020-01-08,11.37,11.75,11.28,11.42,11314558.0,130214932.0,234368069.0,0.048276875123291645,300490
2020-01-09,11.5,11.65,11.29,11.55,8660415.0,99269556.0,234368069.0,0.036952196760216514,300490
2020-01-10,11.56,11.6,11.26,11.29,5537500.0,63031925.0,234368069.0,0.023627365381416358,300490
2020-01-13,11.4,11.47,11.15,11.44,4591609.0,52013146.0,234368069.0,0.019591444430085737,300490
2020-01-14,11.55,12.28,11.5,11.83,12920736.0,153461670.0,234368069.0,0.05513010392213455,300490
2020-01-15,11.82,11.83,11.42,11.48,8079009.0,93248433.0,234368069.0,0.03447145779914242,300490
2020-01-16,11.5,11.5,11.22,11.22,4619800.0,52292239.0,234368069.0,0.01971172958719048,300490
2020-01-17,11.23,11.35,11.11,11.15,3574700.0,40159124.0,234368069.0,0.015252504384460325,300490
2020-01-20,11.14,11.43,11.03,11.43,3507019.0,39500471.0,234368069.0,0.014963723577890638,300490
2020-01-21,11.18,11.18,10.87,10.89,5800599.0,63701025.0,234368069.0,0.02474995431224891,300490
2020-01-22,10.85,10.91,10.58,10.77,3679100.0,39484650.0,234368069.0,0.015697957557520348,300490
2020-01-23,10.79,10.82,10.27,10.36,3373600.0,35591316.0,234368069.0,0.014394452343249882,300490
2020-02-03,9.32,9.32,9.32,9.32,518900.0,4836148.0,234368069.0,0.0022140388074793583,300490
2020-02-04,8.4,9.08,8.4,8.89,5505600.0,48705799.0,234368069.0,0.023491254689648015,300490
2020-02-05,8.9,9.28,8.9,9.03,3755800.0,34158021.0,234368069.0,0.016025220568762717,300490
2020-02-06,9.03,9.24,8.86,9.15,4007536.0,36431737.0,234368069.0,0.017099325932492963,300490
2020-02-07,9.18,9.25,9.05,9.22,3534800.0,32377876.0,234368069.0,0.015082259349928765,300490
2020-02-10,9.26,9.5,9.23,9.44,3627400.0,34016182.0,234368069.0,0.015477364367413036,300490
2020-02-11,9.44,9.59,9.36,9.4,2932800.0,27697474.0,234368069.0,0.012513650056996459,300490
2020-02-12,9.44,9.75,9.35,9.7,4500878.0,43336926.0,234368069.0,0.019204314048429524,300490
2020-02-13,9.7,9.72,9.47,9.47,4043100.0,38601875.0,234368069.0,0.017251070153246856,300490
2020-02-14,9.51,9.66,9.35,9.63,3565202.0,33938991.0,234368069.0,0.015211978386014692,300490
2020-02-17,9.58,10.03,9.58,10.02,5240365.0,51581278.0,234368069.0,0.022359551889297682,300490
2020-02-18,9.95,10.49,9.84,10.3,6005339.0,60555155.0,234368069.0,0.02562353747941662,300490
2020-02-19,10.3,10.75,10.12,10.53,7511741.0,78880955.0,234368069.0,0.03205104275531664,300490
