日期,开盘,最高,最低,收盘,成交量,成交额,outstanding_share,换手率,股票代码
2020-01-02,51.45,52.85,50.91,52.29,20428727.0,1065455596.0,606232395.0,0.033697847836059634,002049
2020-01-03,52.47,52.76,51.43,51.96,15482222.0,804175312.0,606232395.0,0.025538427388064604,002049
2020-01-06,51.42,52.78,51.06,52.08,18740297.0,977896623.0,606232395.0,0.030912727783212576,002049
2020-01-07,52.23,52.57,51.7,52.34,13896814.0,723914990.0,606232395.0,0.022923245465956994,002049
2020-01-08,51.86,52.3,50.3,50.3,22874528.0,1168474190.0,606232395.0,0.03773227592035889,002049
2020-01-09,50.93,51.36,50.43,51.18,15558224.0,793034717.0,606232395.0,0.025663795152352425,002049
2020-01-10,51.39,52.78,51.2,52.34,26007941.0,1358932633.0,606232395.0,0.042900942302827615,002049
2020-01-13,52.24,54.85,51.88,54.5,34853052.0,1878548642.0,606232395.0,0.057491239807466905,002049
2020-01-14,54.56,54.58,52.94,52.95,25021193.0,1338952092.0,606232395.0,0.04127326946954064,002049
2020-01-15,52.93,54.8,52.8,54.79,26117405.0,1406824500.0,606232395.0,0.04308150672152715,002049
2020-01-16,54.68,55.95,53.87,54.65,23060668.0,1261005808.0,606232395.0,0.038039319888208876,002049
2020-01-17,54.4,55.24,53.78,53.9,19604316.0,1065317632.0,606232395.0,0.0323379551500213,002049
2020-01-20,54.0,56.28,53.5,55.98,29344561.0,1624468769.0,606232395.0,0.04840480522325106,002049
2020-01-21,55.41,57.99,55.17,56.97,32365392.0,1826434102.0,606232395.0,0.053387763944881234,002049
2020-01-22,56.09,59.88,55.66,58.76,33557831.0,1937714371.0,606232395.0,0.0553547307546968,002049
2020-01-23,58.0,60.2,55.01,55.84,39025447.0,2244873849.0,606232395.0,0.06437374070054439,002049
2020-02-03,50.26,50.26,50.26,50.26,3190200.0,160339452.0,606232395.0,0.00526233838097682,002049
2020-02-04,46.1,51.34,46.1,50.88,31488411.0,1573297885.0,606232395.0,0.051941155338622244,002049
2020-02-05,50.79,52.66,49.91,50.37,32099929.0,1644716780.0,606232395.0,0.05294987411551968,002049
2020-02-06,50.0,52.12,49.73,51.79,26127713.0,1337325641.0,606232395.0,0.043098510101889226,002049
2020-02-07,51.5,55.5,51.21,55.26,37916942.0,2044706387.0,606232395.0,0.06254522574630807,002049
2020-02-10,54.8,55.94,54.08,55.03,28369688.0,1559546393.0,606232395.0,0.04679672058765517,002049
2020-02-11,55.2,55.9,54.2,54.3,22658164.0,1241410645.0,606232395.0,0.03737537648412866,002049
2020-02-12,54.0,56.73,53.71,56.4,34563319.0,1921511335.0,606232395.0,0.05701331582585586,002049
2020-02-13,56.2,58.77,55.15,57.2,44246715.0,2525038444.0,606232395.0,0.07298639162956641,002049
2020-02-14,56.83,59.77,56.62,57.4,41609707.0,2418169135.0,606232395.0,0.06863656139655816,002049
2020-02-17,58.3,58.87,57.41,58.65,34670173.0,2019337382.0,606232395.0,0.05718957496489444,002049
2020-02-18,58.39,61.45,58.16,61.35,45317991.0,2726832291.0,606232395.0,0.0747534961407003,002049
2020-02-19,61.45,67.24,60.3,64.07,58024581.0,3711460726.0,606232395.0,0.09571342851119001,002049
2020-02-20,64.72,65.75,62.42,64.35,42132261.0,2700044464.0,606232395.0,0.06949853116971752,002049
2020-02-21,64.11,66.3,63.16,66.3,43556573.0,2826218376.0,606232395.0,0.07184798001433097,002049
2020-02-24,66.3,70.15,66.1,69.9,41853107.0,2856470759.0,606232395.0,0.06903805759175902,002049
2020-02-25,67.86,69.9,63.36,68.01,51348458.0,3468268506.0,606232395.0,0.08470094706832683,002049
2020-02-26,66.0,66.64,61.28,61.57,47107422.0,3011003650.0,606232395.0,0.07770522061923134,002049
2020-02-27,62.12,63.74,61.01,61.98,28601443.0,1781587121.0,606232395.0,0.047179007977625476,002049
2020-02-28,58.7,60.79,57.44,57.95,34473853.0,2032989175.0,606232395.0,0.05686573875683433,002049
2020-03-02,59.9,60.67,58.12,60.0,26142870.0,1556621993.0,606232395.0,0.04312351206503902,002049
2020-03-03,61.4,62.86,59.6,59.83,29790203.0,1826888420.0,606232395.0,0.049139906157604794,002049
