event_id,symbol,fiscal_year,bad_news_realized,late_disclosure_q75,postponed,revision_count,predicted_bad_news_risk,risk_bucket,actual_disclosure,event_trading_date,window_day,abnormal_ret,stock_ret,market_ret
125,600812,2023,0,0,0,0,0.16691139644740352,middle_60_risk,2024-03-30,2024-04-01,-1,0.0016643206707562808,0.006355932203389925,0.004691611532633644
125,600812,2023,0,0,0,0,0.16691139644740352,middle_60_risk,2024-03-30,2024-04-01,0,-0.0017050697168115025,0.01473684210526316,0.016441911822074662
125,600812,2023,0,0,0,0,0.16691139644740352,middle_60_risk,2024-03-30,2024-04-01,1,-0.004135109534075809,-0.008298755186721962,-0.004163645652646153
125,600812,2023,0,0,0,0,0.16691139644740352,middle_60_risk,2024-03-30,2024-04-01,2,0.005687181407894815,0.0020920502092049986,-0.003595131198689816
125,600812,2023,0,0,0,0,0.16691139644740352,middle_60_risk,2024-03-30,2024-04-01,3,-0.014164976460718903,-0.022964509394572064,-0.00879953293385316
125,600812,2023,0,0,0,0,0.16691139644740352,middle_60_risk,2024-03-30,2024-04-01,4,0.030740509269853278,0.02991452991453003,-0.0008259793553232475
125,600812,2023,0,0,0,0,0.16691139644740352,middle_60_risk,2024-03-30,2024-04-01,5,-0.002229081205217809,-0.010373443983402675,-0.008144362778184866
125,600812,2023,0,0,0,0,0.16691139644740352,middle_60_risk,2024-03-30,2024-04-01,6,-0.008253350931961556,-0.008385744234800652,-0.00013239330283909556
125,600812,2023,0,0,0,0,0.16691139644740352,middle_60_risk,2024-03-30,2024-04-01,7,-0.008807150863116342,-0.016913319238900604,-0.008106168375784262
125,600812,2023,0,0,0,0,0.16691139644740352,middle_60_risk,2024-03-30,2024-04-01,8,-0.044726222470919064,-0.023655913978494647,0.021070308492424417
125,600812,2023,0,0,0,0,0.16691139644740352,middle_60_risk,2024-03-30,2024-04-01,9,-0.02895155367683877,-0.03964757709251099,-0.010696023415672218
125,600812,2023,0,0,0,0,0.16691139644740352,middle_60_risk,2024-03-30,2024-04-01,10,0.03499696056979307,0.050458715596330306,0.015461755026537238
125,600812,2023,0,0,0,0,0.16691139644740352,middle_60_risk,2024-03-30,2024-04-01,11,-0.012150832188428051,-0.01091703056768556,0.0012338016207424918
125,600812,2023,0,0,0,0,0.16691139644740352,middle_60_risk,2024-03-30,2024-04-01,12,-0.005362242974642384,-0.013245033112582849,-0.007882790137940465
125,600812,2023,0,0,0,0,0.16691139644740352,middle_60_risk,2024-03-30,2024-04-01,13,0.01646009338223764,0.013422818791946511,-0.003037274590291128
125,600812,2023,0,0,0,0,0.16691139644740352,middle_60_risk,2024-03-30,2024-04-01,14,0.015819731512154322,0.008830022075055233,-0.00698970943709909
125,600812,2023,0,0,0,0,0.16691139644740352,middle_60_risk,2024-03-30,2024-04-01,15,0.006549586478678204,0.010940919037199182,0.004391332558520977
125,600812,2023,0,0,0,0,0.16691139644740352,middle_60_risk,2024-03-30,2024-04-01,16,0.02135071363625718,0.023809523809523947,0.0024588101732667678
125,600812,2023,0,0,0,0,0.16691139644740352,middle_60_risk,2024-03-30,2024-04-01,17,0.022762134657569044,0.038054968287526414,0.01529283362995737
125,600812,2023,0,0,0,0,0.16691139644740352,middle_60_risk,2024-03-30,2024-04-01,18,0.035782902416505946,0.046843177189409335,0.011060274772903389
125,600812,2023,0,0,0,0,0.16691139644740352,middle_60_risk,2024-03-30,2024-04-01,19,0.013167993539977663,0.0077821011673151474,-0.005385892372662515
125,600812,2023,0,0,0,0,0.16691139644740352,middle_60_risk,2024-03-30,2024-04-01,20,0.008327745219716354,0.02316602316602312,0.014838277946306766
126,002623,2021,1,0,0,0,,not_test_year,2022-03-30,2022-03-30,-20,-0.00759730358125732,-0.01649076517150394,-0.00889346159024662
126,002623,2021,1,0,0,0,,not_test_year,2022-03-30,2022-03-30,-19,-0.012888241926058197,-0.018779342723004633,-0.005891100796946436
126,002623,2021,1,0,0,0,,not_test_year,2022-03-30,2022-03-30,-18,0.00016536698412406015,-0.011961722488038284,-0.012127089472162345
126,002623,2021,1,0,0,0,,not_test_year,2022-03-30,2022-03-30,-17,0.013961156330338231,-0.01798685575925285,-0.03194801208959108
126,002623,2021,1,0,0,0,,not_test_year,2022-03-30,2022-03-30,-16,-0.0017625311139859434,-0.021838675589996526,-0.020076144476010582
126,002623,2021,1,0,0,0,,not_test_year,2022-03-30,2022-03-30,-15,-0.00416982189389381,-0.013323730644580478,-0.009153908750686668
126,002623,2021,1,0,0,0,,not_test_year,2022-03-30,2022-03-30,-14,0.02368355566012026,0.039416058394160736,0.015732502734040477
126,002623,2021,1,0,0,0,,not_test_year,2022-03-30,2022-03-30,-13,-0.01582831797362516,-0.012640449438202195,0.0031878685354229663
126,002623,2021,1,0,0,0,,not_test_year,2022-03-30,2022-03-30,-12,-0.00994415673012461,-0.04054054054054057,-0.03059638381041596
126,002623,2021,1,0,0,0,,not_test_year,2022-03-30,2022-03-30,-11,-0.0020749749234808545,-0.04781319495922898,-0.04573822003574812
126,002623,2021,1,0,0,0,,not_test_year,2022-03-30,2022-03-30,-10,-0.012101729787644233,0.031140521603736815,0.04324225139138105
126,002623,2021,1,0,0,0,,not_test_year,2022-03-30,2022-03-30,-9,0.00603257395300183,0.0256700641751606,0.01963749022215877
126,002623,2021,1,0,0,0,,not_test_year,2022-03-30,2022-03-30,-8,0.05701719361388746,0.0636731689363268,0.006655975322439334
126,002623,2021,1,0,0,0,,not_test_year,2022-03-30,2022-03-30,-7,0.005829737272275315,0.0041522491349481605,-0.0016774881373271544
126,002623,2021,1,0,0,0,,not_test_year,2022-03-30,2022-03-30,-6,-0.010905725459919635,-0.011716057891109521,-0.0008103324311898863
126,002623,2021,1,0,0,0,,not_test_year,2022-03-30,2022-03-30,-5,0.012446553441024744,0.017433751743375137,0.004987198302350393
126,002623,2021,1,0,0,0,,not_test_year,2022-03-30,2022-03-30,-4,0.005895218001004121,0.0,-0.005895218001004121
126,002623,2021,1,0,0,0,,not_test_year,2022-03-30,2022-03-30,-3,-0.02238961474322121,-0.04043865661411927,-0.018049041870898064
126,002623,2021,1,0,0,0,,not_test_year,2022-03-30,2022-03-30,-2,-0.01053166297413155,-0.016785714285714293,-0.006254051311582742
126,002623,2021,1,0,0,0,,not_test_year,2022-03-30,2022-03-30,-1,-0.021611206554919216,-0.02506356701779877,-0.0034523604628795557
