symbol,firm_name_schedule,fiscal_year,first_appointment,actual_disclosure,revision_count,delay_days,postponed,advanced,long_postponement,first_doy,actual_doy,actual_month,april_disclosure,after_apr20,name,industry,loss_current,negative_eps_current,large_profit_drop_current,revenue_drop_current,bad_news_realized,severe_bad_news,lag_size,lag_profitability,lag_leverage,lag_revenue_growth,lag_profit_growth,lag_eps,lag_book_value,lag_cashflow_ps,lag_liquidity,lag_margin,lag_inventory_turnover,forecast_available,forecast_bad,forecast_severe_bad,forecast_yoy_min,forecast_yoy_mean,forecast_value_min,first_forecast_notice,last_forecast_notice,days_forecast_to_report,industry_group,actual_doy_pct_year,first_doy_pct_year,late_disclosure_q75,late_disclosure_q67,initial_late_q75,predicted_bad_news_risk,risk_bucket,strata,event_id
601872,招商轮船,2023,2024-03-28,2024-03-28,0,0.0,0,0,0,88.0,88,3,0,0,招商轮船,交通运输,0,0,0,0,0,0,5.697361906853279,17.11,48.83,21.69,40.96,0.61,4.07,0.86,2.0,21.92,16.76,0,0,0,5.4,33.17,0.22,,,999.0,交通运输,0.11188030370701206,0.11523001339883877,0,0,0,0.0033627086517142514,bottom_20_risk,,96
603895,天永智能,2023,2024-04-30,2024-04-27,1,-3.0,0,1,0,121.0,118,4,1,1,天永智能,其他,1,1,0,0,1,1,1.9139771019523042,-23.61,74.09,14.79,-1754.4394,-1.17,4.36,-1.53,1.19,15.41,0.77,1,1,1,9.395,12.2025,-117500000.0,2024-01-31,2024-01-31,87.0,其他,0.7791424743188924,0.9537740062527914,1,1,1,0.9862928983064084,top_20_risk,,97
601127,赛力斯,2022,2023-04-29,2023-04-29,0,0.0,0,0,0,119.0,119,4,1,1,赛力斯,其他,1,1,1,0,1,1,5.125034834404752,-30.7,75.86,16.89,-5.51,-1.38,5.81,-0.73,0.78,3.77,6.78,1,1,1,-104.235,-15.08333333333333,-2490450000.0,2023-01-31,2023-01-31,88.0,其他,0.9315068493150684,0.9230593607305936,1,1,1,,not_test_year,2022_bad1_late1,98
600779,水井坊,2023,2024-04-27,2024-04-27,0,0.0,0,0,0,118.0,118,4,1,1,水井坊,酿酒行业,0,0,0,0,0,0,3.865560131017805,39.96,50.93,0.88,1.4,2.4975,7.08,2.69,1.24,79.6015,0.31,1,0,0,4.0,5.0,0.22,2024-01-27,2024-01-27,91.0,Other,0.7791424743188924,0.7972309066547566,1,1,1,0.00646659506560842,middle_60_risk,,99
603338,浙江鼎力,2023,2024-04-25,2024-04-25,0,0.0,0,0,0,116.0,116,4,1,1,浙江鼎力,机械行业,0,0,0,0,0,0,4.015481713796376,19.32,40.13,10.24,42.15,2.48,13.95,1.85,2.35,31.04,2.36,1,0,0,45.97,75.16333333333334,56000000.0,2024-01-31,2024-01-31,85.0,机械行业,0.572577043322912,0.582402858418937,0,0,0,0.0016632303467329715,bottom_20_risk,,100
002530,金财互联,2023,2024-04-26,2024-04-26,0,0.0,0,0,0,117.0,117,4,1,1,金财互联,机械行业,1,1,0,0,1,1,2.580216829592325,-22.07,41.87,1.48,14.23,-0.44,1.76,0.05,1.43,23.22,2.49,1,1,1,-3.665,42.489999999999995,-116000000.0,2024-01-31,2024-01-31,86.0,机械行业,0.6569897275569451,0.6712818222420723,0,0,0,0.9518577759602155,middle_60_risk,,101
002534,西子洁能,2023,2024-03-30,2024-03-30,0,0.0,0,0,0,90.0,90,3,0,0,西子洁能,机械行业,0,0,1,0,1,1,4.30999343177405,5.59,74.18,11.64,-51.5,0.28,4.83,-0.15,1.17,15.53,3.44,1,1,1,-244.58,-156.96,-15000000.0,2024-01-31,2024-01-31,59.0,机械行业,0.20477891916033944,0.21281822242072354,0,0,0,0.9945455823882222,top_20_risk,,102
002424,ST百灵,2022,2023-04-26,2023-04-29,1,3.0,1,0,0,116.0,119,4,1,1,ST百灵,生物制药,0,0,0,0,0,0,3.4691675081014224,3.18,40.11,0.75,-22.24,0.08,2.75,0.23,1.45,59.42,1.57,1,0,0,48.945,59.8775,0.13,2023-01-31,2023-01-31,88.0,生物制药,0.9315068493150684,0.6271689497716895,1,1,0,,not_test_year,2022_bad0_late1,103
601900,南方传媒,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,南方传媒,其他,0,0,0,0,0,0,4.248066578757805,12.05,40.9,5.69,3.73,0.85,7.34,0.87,1.28,31.32,3.82,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1,,not_test_year,2021_bad0_late1,104
000557,西部创业,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,西部创业,酿酒行业,0,0,0,0,0,0,2.298577071596507,3.39,7.030799999999999,11.99,283.29,0.1177,3.53,0.12,4.98,33.69,13.37,1,0,0,31.79,77.92333333333333,0.1605,2022-01-18,2022-01-18,100.0,Other,0.75260663507109,0.7755924170616114,1,1,1,,not_test_year,2021_bad0_late1,105
603912,佳力图,2023,2024-03-22,2024-03-22,0,0.0,0,0,0,82.0,82,3,0,0,佳力图,其他,0,0,0,0,0,0,1.9810014688665833,3.62,50.43,-6.33,-57.13,0.09,3.14,0.24,1.94,26.65,1.76,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.05158552925413131,0.05560518088432336,0,0,0,0.019647547398644685,middle_60_risk,,106
000056,*ST皇庭,2023,2024-04-27,2024-04-27,0,0.0,0,0,0,118.0,118,4,1,1,皇庭国际,房地产,1,1,0,0,1,1,2.0320878452963655,-43.54,79.28,-12.09,-6.11,-1.63,1.79,0.33,0.33,68.09,2.94,1,1,1,-19.305,-10.4275,-1250000000.0,2024-01-31,2024-01-31,87.0,房地产,0.7791424743188924,0.7972309066547566,1,1,1,0.9851069780564733,top_20_risk,,107
000679,大连友谊,2023,2024-04-18,2024-04-18,0,0.0,0,0,0,109.0,109,4,1,0,大连友谊,商业百货,1,1,0,0,1,1,0.9895411936137477,-12.72,66.92,-15.24,76.77,-0.14,1.04,-0.11,0.38,22.08,3.31,1,1,1,10.06,20.886666666666667,-43000000.0,2024-01-31,2024-01-31,78.0,商业百货,0.3845466726217061,0.3945958016971862,0,0,0,0.9834749948835662,top_20_risk,,108
600903,贵州燃气,2023,2024-04-20,2024-04-20,0,0.0,0,0,0,111.0,111,4,1,1,贵州燃气,其他,0,0,0,0,0,0,4.137244396537321,0.86,64.16,21.14,-85.54,0.02,2.42,0.42,0.58,12.6,13.92,1,0,0,193.23,334.6625,70250000.0,2024-01-30,2024-01-30,81.0,其他,0.46114336757481017,0.4714158106297454,0,0,0,0.0030128008937028118,bottom_20_risk,,109
000059,华锦股份,2023,2024-04-13,2024-04-13,0,0.0,0,0,0,104.0,104,4,1,0,华锦股份,石油行业,0,0,1,0,1,1,6.197706060346835,3.69,53.72,26.95,-43.85,0.33,9.02,1.1,1.65,16.53,8.56,1,1,1,-98.965,-93.5725,0.04,2024-01-31,2024-01-31,73.0,Other,0.321572130415364,0.3329611433675748,0,0,0,0.9954074423695448,top_20_risk,,110
002074,国轩高科,2023,2024-04-20,2024-04-20,0,0.0,0,0,0,111.0,111,4,1,1,国轩高科,发电设备,0,0,0,0,0,0,5.444666262883174,1.66,66.27,122.59,206.15,0.18,13.22,0.45,1.09,17.79,3.14,1,0,0,38.82,121.23833333333333,0.535,2024-01-30,2024-01-30,81.0,发电设备,0.46114336757481017,0.4714158106297454,0,0,0,0.0047182611693434105,bottom_20_risk,,111
002315,焦点科技,2023,2024-02-23,2024-02-23,0,0.0,0,0,0,69.0,72,2,0,0,焦点科技,电子信息,0,0,0,0,0,0,2.7568403652716422,14.34,36.28,0.0005,22.6,0.9775,7.23,1.56,2.04,79.6015,16.73,1,0,0,24.835,27.475,1.2,2024-01-27,2024-01-27,27.0,电子信息,0.0013398838767306833,0.0026797677534613666,0,0,0,0.00376828381127353,bottom_20_risk,,112
001299,美能能源,2023,2024-04-10,2024-04-25,1,15.0,1,0,1,101.0,116,4,1,1,美能能源,其他,0,0,0,0,0,0,1.8718021769015913,11.78,24.09,14.68,-7.17,0.63,6.54,0.74,2.73,22.69,27.39,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.572577043322912,0.28852166145600716,0,0,0,0.0058323389529524984,middle_60_risk,,113
002115,三维通信,2021,2022-04-30,2022-04-30,0,0.0,0,0,0,120.0,120,4,1,1,三维通信,电子信息,1,1,1,0,1,1,4.481645699702594,0.7,44.85,57.19,-88.92,0.0245,3.49,0.93,1.39,4.32,30.64,1,1,1,-2615.1151,-1436.8998000000001,-690000000.0,2022-01-27,2022-04-20,10.0,电子信息,0.9466824644549763,0.9507109004739337,1,1,1,,not_test_year,2021_bad1_late1,114
002536,飞龙股份,2023,2024-04-12,2024-04-12,0,0.0,0,0,0,103.0,103,4,1,0,飞龙股份,汽车制造,0,0,0,0,0,0,3.5139306516493947,3.69,47.73,4.57,-40.73,0.16,4.59,0.2,1.18,17.85,2.96,1,0,0,20.64,177.38,0.51,2024-01-05,2024-01-05,98.0,汽车制造,0.3021438142027691,0.31263957123715946,0,0,0,0.002165078137563655,bottom_20_risk,,115
603121,华培动力,2023,2024-04-25,2024-04-25,0,0.0,0,0,0,116.0,116,4,1,1,华培动力,其他,0,0,0,0,0,0,2.307572634505085,-0.75,46.3,-1.82,-112.23,-0.02,3.26,0.3,1.03,21.41,2.94,1,0,0,406.95879999999994,990.7224166666657,44000000.0,2024-01-25,2024-01-25,91.0,其他,0.572577043322912,0.582402858418937,0,0,0,0.002532085545354506,bottom_20_risk,,116
002629,仁智股份,2021,2022-03-21,2022-03-21,0,0.0,0,0,0,80.0,80,3,0,0,仁智股份,石油行业,1,1,1,0,1,1,0.9861519904409537,-34.18,91.37,11.5,-150.71,-0.036,0.0921,-0.05,0.64,15.69,8.59,1,1,1,-15.275,0.7549999999999999,-29000000.0,2022-03-16,2022-03-16,9.09,Other,0.06919431279620854,0.07251184834123223,0,0,0,,not_test_year,2021_bad1_late0,117
603556,海兴电力,2023,2024-04-16,2024-04-16,0,0.0,0,0,0,107.0,107,4,1,0,海兴电力,其他,0,0,0,0,0,0,3.529297384289471,11.72,25.74,22.99,111.71,1.36,12.22,1.38,4.3,38.23,2.6,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.34769986601161235,0.3586422510049129,0,0,0,0.010080168515389561,middle_60_risk,,118
001269,欧晶科技,2023,2024-04-27,2024-04-27,0,0.0,0,0,0,118.0,118,4,1,1,欧晶科技,其他,0,0,0,0,0,0,2.73046379593911,34.07,43.13,69.01,78.66,1.4306,8.31,0.02,1.92,27.88,13.52,1,0,0,167.675,169.1225,3.355,2024-01-27,2024-01-27,91.0,其他,0.7791424743188924,0.7972309066547566,1,1,1,0.0020215078287628167,bottom_20_risk,,119
603123,翠微股份,2023,2024-04-30,2024-04-30,0,0.0,0,0,0,121.0,121,4,1,1,翠微股份,商业百货,1,1,0,0,1,1,3.7052448082002005,-12.04,57.05,13.41,-365.61,-0.55,4.27,0.31,1.05,26.81,13.45,1,1,1,-1051.25,-538.2675,-550000000.0,2024-01-25,2024-01-25,96.0,商业百货,0.9419383653416704,0.9537740062527914,1,1,1,0.9987383503759472,top_20_risk,,120
605001,威奥股份,2023,2024-04-18,2024-04-18,0,0.0,0,0,0,109.0,109,4,1,0,威奥股份,其他,0,0,0,0,0,0,2.1938856760707046,-4.46,43.5,29.58,44.93,-0.29,6.36,-0.26,1.75,16.95,0.87,1,1,1,85.49,207.345,-22132350.0,2024-01-31,2024-01-31,78.0,其他,0.3845466726217061,0.3945958016971862,0,0,0,0.2787415165205226,middle_60_risk,,121
601838,成都银行,2023,2024-04-25,2024-04-25,0,0.0,0,0,0,116.0,116,4,1,1,成都银行,其他,0,0,0,0,0,0,5.315223646614395,19.48,93.31,13.14,28.24,2.69,14.81,2.59,,,,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.572577043322912,0.582402858418937,0,0,0,0.003983588247385301,bottom_20_risk,,122
603335,迪生力,2023,2024-04-10,2024-04-09,1,-1.0,0,1,0,101.0,100,4,1,0,迪生力,其他,1,1,1,0,1,1,2.87751164216656,-6.72,60.31,28.63,-215.31,-0.09,1.19,-0.26,1.21,13.56,3.04,1,1,1,-489.02,-385.72249999999997,-147000000.0,2024-01-31,2024-01-31,69.0,其他,0.26574363555158553,0.28852166145600716,0,0,0,0.9952623361349455,top_20_risk,,123
601231,环旭电子,2023,2024-04-02,2024-04-02,0,0.0,0,0,0,93.0,93,4,1,0,环旭电子,电子器件,0,0,0,0,0,0,6.531110836682166,21.43,59.17,23.9,64.69,1.4,6.95,1.56,1.65,10.49,6.15,0,0,0,5.4,33.17,0.22,,,999.0,电子器件,0.2396158999553372,0.25279142474318894,0,0,0,0.003627570566884958,bottom_20_risk,,124
600812,华北制药,2023,2024-03-30,2024-03-30,0,0.0,0,0,0,90.0,90,3,0,0,华北制药,生物制药,0,0,0,0,0,0,4.663439094112067,-12.11,70.65,1.11,-1754.4394,-0.402,3.09,0.59,0.72,33.38,2.85,1,1,1,93.17,96.95,-50000000.0,2024-01-27,2024-01-27,63.0,生物制药,0.20477891916033944,0.21281822242072354,0,0,0,0.16691139644740352,middle_60_risk,,125
002623,亚玛顿,2021,2022-03-30,2022-03-30,0,0.0,0,0,0,89.0,89,3,0,0,亚玛顿,玻璃行业,0,0,1,0,1,1,2.946016681308058,6.2,41.84,52.22,241.93,0.86,14.66,1.51,1.5,15.96,11.77,1,1,1,-70.12,-61.8275,0.355,2022-01-29,2022-01-29,60.0,Other,0.17582938388625594,0.18293838862559242,0,0,0,,not_test_year,2021_bad1_late0,126
600996,贵广网络,2023,2024-04-27,2024-04-27,0,0.0,0,0,0,118.0,118,4,1,1,贵广网络,其他,1,1,1,1,1,1,3.643882088183201,0.26,67.37,33.76,102.56,0.01,4.39,0.27,0.63,12.2,14.24,1,1,1,-2554.3622,-1860.5898,-1265000000.0,2024-01-31,2024-01-31,87.0,其他,0.7791424743188924,0.7972309066547566,1,1,1,0.9959043592437367,top_20_risk,,127
002205,国统股份,2023,2024-04-20,2024-04-27,1,7.0,1,0,0,111.0,118,4,1,1,国统股份,建筑建材,1,1,1,1,1,1,1.9740810260220096,-12.46,78.13,-46.12,-1293.99,-0.5521,4.15,0.3,0.57,19.21,3.82,1,1,1,-176.07,-95.62125,-235000000.0,2024-01-31,2024-01-31,87.0,建筑建材,0.7791424743188924,0.4714158106297454,1,1,0,0.9833125456014747,top_20_risk,,128
603927,中科软,2022,2023-04-18,2023-04-14,1,-4.0,0,1,0,108.0,104,4,1,0,中科软,其他,0,0,0,0,0,0,4.155909917880256,23.43,61.98,8.65,21.15,0.9728,4.41,0.58,1.55,29.52,9.54,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.33835616438356164,0.3858447488584475,0,0,0,,not_test_year,2022_bad0_late0,129
000702,正虹科技,2023,2024-04-09,2024-04-09,0,0.0,0,0,0,100.0,100,4,1,0,正虹科技,农林牧渔,1,1,0,0,1,1,2.534490149976828,-40.15,85.28,-18.89,48.29,-0.435,0.86,-0.3,0.53,1.45,5.11,1,1,1,-12.085,-6.7225,-130000000.0,2024-01-31,2024-01-31,69.0,农林牧渔,0.26574363555158553,0.2766860205448861,0,0,0,0.9877552359140492,top_20_risk,,130
002394,联发股份,2023,2024-04-25,2024-04-30,1,5.0,1,0,0,116.0,121,4,1,1,联发股份,纺织行业,0,0,0,0,0,0,3.7628266990660193,4.12,31.87,7.97,-12.29,0.49,12.31,1.39,2.37,14.13,4.2,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.9419383653416704,0.582402858418937,1,1,0,0.030032989190197566,middle_60_risk,,131
002323,*ST雅博,2023,2024-03-30,2024-03-30,0,0.0,0,0,0,90.0,90,3,0,0,雅博股份,发电设备,1,1,1,0,1,1,2.0794415416798357,4.86,42.87,167.3905999999995,103.21,0.01,0.31,-0.16,1.93,26.84,261.57,1,1,1,-210.67,-131.30499999999998,-35000000.0,2024-01-31,2024-01-31,59.0,发电设备,0.20477891916033944,0.21281822242072354,0,0,0,0.9714849442411627,top_20_risk,,132
001965,招商公路,2023,2024-04-03,2024-04-03,0,0.0,0,0,0,94.0,94,4,1,0,招商公路,其他,0,0,0,0,0,0,4.430459592195472,8.52,41.12,-3.81,-2.24,0.7528,8.8,0.63,1.24,35.06,20.42,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.2505582849486378,0.2626172398392139,0,0,0,0.01008296424216266,middle_60_risk,,133
002640,跨境通,2023,2024-03-30,2024-03-30,0,0.0,0,0,0,90.0,90,3,0,0,跨境通,服装鞋类,1,1,1,0,1,1,4.297829475873126,1.23,63.66,-17.73,-97.33,0.0115,0.93,-0.07,1.07,11.45,15.9,1,1,1,-164.455,-89.53750000000001,-80000000.0,2024-01-31,2024-01-31,59.0,服装鞋类,0.20477891916033944,0.21281822242072354,0,0,0,0.9851281231865302,top_20_risk,,134
000913,钱江摩托,2023,2024-04-18,2024-04-18,0,0.0,0,0,0,109.0,109,4,1,0,钱江摩托,摩托车,0,0,0,0,0,0,4.051437061210824,12.98,47.82,31.07,74.89,0.9162,7.45,2.22,1.7,27.15,3.48,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.3845466726217061,0.3945958016971862,0,0,0,0.013086516245041499,middle_60_risk,,135
002236,大华股份,2021,2022-04-23,2022-04-23,0,0.0,0,0,0,113.0,113,4,1,1,大华股份,仪器仪表,0,0,0,0,0,0,5.582217295704357,22.09,44.79,1.21,22.42,1.34,6.6,1.47,1.99,42.7,3.46,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.5533175355450237,0.5791469194312796,0,0,0,,not_test_year,2021_bad0_late0,136
600794,保税科技,2023,2024-03-30,2024-03-30,0,0.0,0,0,0,90.0,90,3,0,0,保税科技,交通运输,0,0,0,0,0,0,2.667922410011431,7.14,30.82,-28.32,62.17,0.14,1.92,0.42,1.91,24.99,11.35,1,0,0,56.0,61.75,234000000.0,2024-01-12,2024-01-12,78.0,交通运输,0.20477891916033944,0.21281822242072354,0,0,0,0.00346296451486643,bottom_20_risk,,137
603216,梦天家居,2023,2024-04-29,2024-04-29,0,0.0,0,0,0,120.0,120,4,1,1,梦天家居,其他,0,0,1,0,1,0,2.7006898466959175,13.18,22.91,-8.6,20.43,0.99,7.91,0.58,3.1,31.93,9.49,1,1,0,-56.5,-56.5,80896700.0,2024-01-30,2024-01-30,90.0,其他,0.8631085305940152,0.8847699866011612,1,1,1,0.9060743445448158,middle_60_risk,,138
000726,鲁泰A,2023,2024-04-12,2024-04-12,0,0.0,0,0,0,103.0,103,4,1,0,鲁  泰Ａ,纺织行业,0,0,1,0,1,0,4.253909131893439,11.31,29.53,32.46,177.28,1.1,10.07,1.6,2.99,25.71,2.31,1,1,0,-55.39,-52.865,0.51,2024-01-31,2024-01-31,72.0,Other,0.3021438142027691,0.31263957123715946,0,0,0,0.9523188059784242,middle_60_risk,,139
603322,超讯通信,2021,2022-04-22,2022-04-30,1,8.0,1,0,0,112.0,120,4,1,1,超讯通信,其他,1,1,1,0,1,1,2.7587433154177283,9.87,70.87,16.65,142.43,0.25,2.69,0.52,1.1,19.76,13.91,1,1,1,-2615.1151,-1436.8998000000001,-260000000.0,2022-01-29,2022-01-29,91.0,其他,0.9466824644549763,0.5338862559241706,1,1,0,,not_test_year,2021_bad1_late1,140
000981,山子高科,2021,2022-04-30,2022-04-30,0,0.0,0,0,0,120.0,120,4,1,1,山子高科,房地产,1,1,1,1,1,1,4.389498649512583,-18.29,72.34,12.93,84.84,-0.27,1.33,0.13,0.59,18.03,1.33,1,1,1,-93.105,-77.64,-2450000000.0,2022-01-29,2022-01-29,91.0,房地产,0.9466824644549763,0.9507109004739337,1,1,1,,not_test_year,2021_bad1_late1,141
603886,元祖股份,2023,2024-03-26,2024-03-26,0,0.0,0,0,0,86.0,86,3,0,0,元祖股份,其他,0,0,0,0,0,0,3.2910104226273997,16.97,48.38,0.11,-21.62,1.11,6.76,2.32,1.38,60.14,14.86,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.07771326485037963,0.08106297454220635,0,0,0,0.003192731251144278,bottom_20_risk,,142
603916,苏博特,2021,2022-04-30,2022-04-16,1,-14.0,0,1,0,120.0,106,4,1,0,苏博特,其他,0,0,0,0,0,0,3.624874124138024,16.16,41.29,10.45,24.4,1.16,9.89,0.95,1.7,38.29,8.99,1,0,0,20.0,20.0,528921200.0,2022-01-05,2022-01-05,101.0,其他,0.39976303317535544,0.9507109004739337,0,0,1,,not_test_year,2021_bad0_late0,143
002430,杭氧股份,2023,2024-03-28,2024-03-28,0,0.0,0,0,0,88.0,88,3,0,0,杭氧股份,机械行业,0,0,0,0,0,0,4.860044935463755,15.79,53.43,7.79,1.37,1.25,8.21,1.46,1.65,25.49,4.24,0,0,0,5.4,33.17,0.22,,,999.0,机械行业,0.11188030370701206,0.11523001339883877,0,0,0,0.0038546556915436455,bottom_20_risk,,144
000757,浩物股份,2023,2024-04-26,2024-04-26,0,0.0,0,0,0,117.0,117,4,1,1,浩物股份,汽车制造,1,1,1,0,1,1,3.5782271840103412,-3.74,36.08,-23.24,-175.83,-0.1,2.69,0.36,1.92,9.36,5.32,1,1,1,-109.26,-61.74333333333334,-143500000.0,2024-01-27,2024-01-27,90.0,汽车制造,0.6569897275569451,0.6712818222420723,0,0,0,0.991814324074692,top_20_risk,,145
601225,陕西煤业,2023,2024-04-26,2024-04-26,0,0.0,0,0,0,117.0,117,4,1,1,陕西煤业,煤炭行业,0,0,0,0,0,0,7.420267479677332,35.28,35.93,9.55,64.35,3.63,10.59,5.79,1.62,44.99,29.16,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.6569897275569451,0.6712818222420723,0,0,0,0.007261646993650868,middle_60_risk,,146
002110,三钢闽光,2023,2024-04-26,2024-04-26,0,0.0,0,0,0,117.0,117,4,1,1,三钢闽光,钢铁行业,1,1,1,0,1,1,6.2491641025638,0.63,53.78,-17.68,-96.5,0.06,8.68,-0.37,0.84,5.53,15.96,1,1,1,-681.76,-479.93,-663620000.0,2024-01-30,2024-01-30,87.0,钢铁行业,0.6569897275569451,0.6712818222420723,0,0,0,0.9968055313713385,top_20_risk,,147
002049,紫光国微,2023,2024-04-11,2024-04-18,1,7.0,1,0,0,102.0,109,4,1,0,紫光国微,电子器件,0,0,0,0,0,0,4.279440045898781,31.06,36.23,33.28,34.71,3.0978,11.21,2.03,3.52,63.8,1.5,0,0,0,5.4,33.17,0.22,,,999.0,电子器件,0.3845466726217061,0.29834747655203214,0,0,0,0.0071771691233425685,middle_60_risk,,148
600790,轻纺城,2023,2024-04-11,2024-04-11,0,0.0,0,0,0,102.0,102,4,1,0,轻纺城,商业百货,0,0,1,0,1,1,2.2192034840549946,19.31,39.2,-11.55,174.73,0.81,4.25,0.11,0.7,56.45,,1,1,1,-80.2,-41.8275,220000000.0,2024-01-26,2024-01-26,76.0,商业百货,0.28829834747655203,0.29834747655203214,0,0,0,0.975098781287807,top_20_risk,,149
601231,环旭电子,2022,2023-04-04,2023-04-04,0,0.0,0,0,0,94.0,94,4,1,0,环旭电子,电子器件,0,0,0,0,0,0,6.317164686747284,14.83,63.51,15.94,6.81,0.85,5.73,-0.5,1.62,9.62,6.33,1,0,0,23.93,54.64333333333334,2503300000.000004,2023-01-18,2023-01-18,76.0,电子器件,0.25730593607305935,0.25639269406392695,0,0,0,,not_test_year,2022_bad0_late0,150
002099,海翔药业,2021,2022-04-30,2022-04-23,1,-7.0,0,1,0,120.0,113,4,1,1,海翔药业,生物制药,0,0,1,0,1,0,3.246880021277798,5.79,18.48,-15.98,-58.52,0.2,3.62,0.33,2.74,45.42,1.72,1,1,1,-76.74,-70.7775,0.07,2022-01-29,2022-01-29,84.0,生物制药,0.5533175355450237,0.9507109004739337,0,0,1,,not_test_year,2021_bad1_late0,151
603093,南华期货,2023,2024-03-09,2024-03-09,0,0.0,0,0,0,69.0,72,3,0,0,南华期货,其他,0,0,0,0,0,0,4.237434294689934,7.75,90.27,-35.11,1.01,0.4033,5.44,2.05,,,,1,0,0,60.53,64.16833333333334,0.6475,2024-01-19,2024-01-19,50.0,其他,0.007815989280928986,0.011612326931665922,0,0,0,0.0013222325861209617,bottom_20_risk,,152
002109,ST兴化,2023,2024-04-26,2024-04-26,0,0.0,0,0,0,117.0,117,4,1,1,兴化股份,化工行业,1,1,1,0,1,1,3.5139306516493947,8.63,6.899,14.82,-28.31,0.3667,4.46,0.28,7.45,18.96,23.93,1,1,1,-197.92,-197.83749999999998,-385000000.0,2024-01-31,2024-01-31,86.0,化工行业,0.6569897275569451,0.6712818222420723,0,0,0,0.9952490350453833,top_20_risk,,153
601369,陕鼓动力,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,陕鼓动力,机械行业,0,0,0,0,0,0,4.402441819416474,10.18,67.91,10.42,13.55,0.4115,4.15,0.7,1.31,21.9,2.55,1,0,0,25.56,28.349999999999998,676875000.0,2022-01-28,2022-01-28,90.0,机械行业,0.75260663507109,0.7755924170616114,1,1,1,,not_test_year,2021_bad0_late1,154
603879,永悦科技,2023,2024-04-30,2024-04-30,0,0.0,0,0,0,121.0,121,4,1,1,永悦科技,其他,1,1,1,0,1,1,1.3762440252663892,-7.83,7.9,-25.21,-708.36,-0.1096,1.39,0.05,9.18,6.18,10.0,1,1,1,-73.55,-63.294999999999995,-63800000.0,2024-01-31,2024-01-31,90.0,其他,0.9419383653416704,0.9537740062527914,1,1,1,0.993083876486304,top_20_risk,,155
002302,西部建设,2023,2024-04-03,2024-04-03,0,0.0,0,0,0,94.0,94,4,1,0,西部建设,水泥行业,0,0,0,0,0,0,5.52134091066167,6.01,68.68,-7.69,-34.25,0.4196,7.1,0.24,1.38,10.51,60.51,1,0,0,10.85,11.035,0.46725,2024-01-25,2024-01-25,69.0,Other,0.2505582849486378,0.2626172398392139,0,0,0,0.004204876892708961,bottom_20_risk,,156
002612,朗姿股份,2021,2022-04-23,2022-04-23,0,0.0,0,0,0,113.0,113,4,1,1,朗姿股份,服装鞋类,0,0,0,0,0,0,3.393165209964891,4.78,30.21,-4.35,141.65,0.3224,6.69,0.86,1.89,54.15,1.37,0,0,0,5.4,33.17,0.22,,,999.0,服装鞋类,0.5533175355450237,0.5791469194312796,0,0,0,,not_test_year,2021_bad0_late0,157
605069,正和生态,2023,2024-04-30,2024-04-30,0,0.0,0,0,0,121.0,121,4,1,1,正和生态,其他,1,1,0,1,1,1,1.5040773967762742,-20.32,61.69,-59.6944,-414.85,-1.6,6.98,-0.85,1.5,28.13,106.69,1,1,1,-17.95,-17.35,-400000000.0,2024-01-31,2024-01-31,90.0,其他,0.9419383653416704,0.9537740062527914,1,1,1,0.9927730816673862,top_20_risk,,158
601369,陕鼓动力,2023,2024-04-18,2024-04-18,0,0.0,0,0,0,109.0,109,4,1,0,陕鼓动力,机械行业,0,0,0,0,0,0,4.688223741123377,12.51,68.53,3.91,12.96,0.5718,4.72,0.53,1.4,22.04,3.29,0,0,0,5.4,33.17,0.22,,,999.0,机械行业,0.3845466726217061,0.3945958016971862,0,0,0,0.00794725585468428,middle_60_risk,,159
600782,新钢股份,2021,2022-04-26,2022-04-26,0,0.0,0,0,0,116.0,116,4,1,1,新钢股份,钢铁行业,0,0,0,0,0,0,6.586337158399587,11.93,53.76,25.06,-20.91,0.85,7.37,1.12,1.04,5.92,12.49,1,0,0,57.5,60.9775,4023548383.999988,2022-01-28,2022-01-28,88.0,钢铁行业,0.6158767772511848,0.6436018957345971,0,0,0,,not_test_year,2021_bad0_late0,160
